"name" "comp" "sla" "seedmass" "r" "grass" "legume" "ratio" "weight"
"261" "Briza_media" 14 3.04927304048202 -0.96969150860127 6.5 1 0 0.0804393185187418 0.04
"262" "Bromus_hordeaceus" 14 3.27676730328398 0.89199803930511 6.5 1 0 0.0607622774571571 0.03
"263" "Campanula_patula" 14 3.55220025519868 -3.68887945411394 7 0 0 0.0621478259378433 0.03
"264" "Campanula_rotundifolia" 14 3.12236492448736 -2.70306265959117 6.5 0 0 0.0297026843755291 0.01
"265" "Crepis_biennis" 14 3.39785848039664 0.208314137068208 6 0 0 0.00463965471074864 0
"266" "Daucus_carota" 14 2.92985952940328 0.0889262091944015 6.5 0 0 0.020466076147136 0.01
"267" "Geranium_pratense" 14 3.06105173967463 2.10315806829715 8 0 0 0.202650718766837 0.1
"268" "Helictotrichon_pubescens" 14 3.14415227867226 0.671617062009582 6.5 1 0 0.0713973275377391 0.03
"269" "Leontodon_hispidus" 14 3.204543724218 -0.0132878943269354 7 0 0 0.0337252507820233 0.02
"270" "Leucanthemum_vulgare" 14 2.88981604796244 -0.883823541736654 6.5 0 0 0.0230441899572313 0.01
"271" "Onobrychis_viciifolia" 14 2.90142159408275 2.98539401746756 8 0 1 0.0941415141718086 0.05
"272" "Poa_angustifolia" 14 2.74406063862524 -1.57407076859681 6.5 1 0 0.148045270048226 0.07
"273" "Prunella_vulgaris" 14 3.43398720448515 -0.398241263018845 7 0 0 0.0262003121494324 0.01
"274" "Ranunculus_acris" 14 3.11351530921037 0.582215619852664 6.5 0 0 0.0154530997024503 0.01
"275" "Saxifraga_granulata" 14 3.42751468997953 -3.55785119170753 5 0 0 0.00220720877190705 0
"276" "Thymus_pulegioides" 14 3.27940632460823 -1.89711998488588 6.5 0 0 0.0171540384125252 0.01
"277" "Trisetum_flavescens" 14 3.03495298670727 -1.40649706843741 6.5 1 0 0.0893558064381325 0.04
"278" "Veronica_chamaedrys" 14 3.41789060460382 -1.53711725085447 6.5 0 0 0.0126089402863388 0.01
"279" "Vicia_cracca" 14 3.22724074119983 2.65955999194178 6.5 0 1 0.00466967916956602 0
"280" "Vicia_sepium" 14 3.62420759075335 3.09072422090956 6 0 1 0.00118880665862577 0
"281" "Achillea_millefolium" 15 2.96913159175681 -1.99143066435712 6.5 0 0 0.0188925243805824 0.01
"282" "Agrostis_capillaris" 15 3.35095616522541 -2.7646205525906 4 1 0 0.0147922432856039 0.01
"283" "Anthoxanthum_odoratum" 15 3.40219688199524 -0.466011607976198 5 1 0 0.02796143262274 0.01
"284" "Bromus_hordeaceus" 15 3.27676730328398 0.89199803930511 6.5 1 0 0.135533095758134 0.07
"285" "Campanula_glomerata" 15 3.18635263316264 -2.06356819252355 8 0 0 0.0791678486071849 0.04
"286" "Campanula_patula" 15 3.55220025519868 -3.68887945411394 7 0 0 0.0191841083820097 0.01
"287" "Campanula_rotundifolia" 15 3.12236492448736 -2.70306265959117 6.5 0 0 0.0180025438424051 0.01
"288" "Cardamine_pratensis" 15 2.90142159408275 -0.517514611916787 6.5 0 0 0.0178440293026615 0.01
"289" "Festuca_rubra" 15 2.8384934971275 -0.23572233352107 6 1 0 0.127280441849174 0.06
"290" "Geranium_pratense" 15 3.06105173967463 2.10315806829715 8 0 0 0.136179997395224 0.07
"291" "Hypochaeris_radicata" 15 3.76872983560167 -0.22314355131421 4 0 0 0.000906085711735318 0
"292" "Leontodon_hispidus" 15 3.204543724218 -0.0132878943269354 7 0 0 0.0193965933386138 0.01
"293" "Luzula_campestris" 15 3.18655922339166 -0.367822562683654 3 0 0 0.000823996028460782 0
"294" "Medicago_lupulina" 15 3.32862668882732 0.611177617692695 8 0 1 0.0212393254828807 0.01
"295" "Onobrychis_viciifolia" 15 2.90142159408275 2.98539401746756 8 0 1 0.0700707890059575 0.03
"296" "Primula_veris" 15 2.85933964864844 -0.198450938723838 8 0 0 0.112289924569754 0.05
"297" "Ranunculus_acris" 15 3.11351530921037 0.582215619852664 6.5 0 0 0.0157322781356324 0.01
"298" "Thymus_pulegioides" 15 3.27940632460823 -1.89711998488588 6.5 0 0 0.0115800703057354 0.01
"299" "Trisetum_flavescens" 15 3.03495298670727 -1.40649706843741 6.5 1 0 0.144432786484348 0.07
"300" "Vicia_cracca" 15 3.22724074119983 2.65955999194178 6.5 0 1 0.00868988551116162 0
"301" "Achillea_millefolium" 16 2.96913159175681 -1.99143066435712 6.5 0 0 0.0611282476963452 0.03
"302" "Anthoxanthum_odoratum" 16 3.40219688199524 -0.466011607976198 5 1 0 0.0419865664311538 0.02
"303" "Bromus_erectus" 16 2.84112315532657 1.56965704242226 8 1 0 0.188670873941703 0.09
"304" "Campanula_glomerata" 16 3.18635263316264 -2.06356819252355 8 0 0 0.0467231821729791 0.02
"305" "Campanula_patula" 16 3.55220025519868 -3.68887945411394 7 0 0 0.0205691207636266 0.01
"306" "Campanula_rotundifolia" 16 3.12236492448736 -2.70306265959117 6.5 0 0 0.0487990107404017 0.02
"307" "Cardamine_pratensis" 16 2.90142159408275 -0.517514611916787 6.5 0 0 0.0701935881805375 0.03
"308" "Cynosurus_cristatus" 16 3.12236492448736 -0.579818495252942 6.5 1 0 0.0643831817541728 0.03
"309" "Geranium_pratense" 16 3.06105173967463 2.10315806829715 8 0 0 0.0649260990223787 0.03
"310" "Helictotrichon_pubescens" 16 3.14415227867226 0.671617062009582 6.5 1 0 0.0712664975274951 0.03
"311" "Hypochaeris_radicata" 16 3.76872983560167 -0.22314355131421 4 0 0 0.012001470426476 0.01
"312" "Onobrychis_viciifolia" 16 2.90142159408275 2.98539401746756 8 0 1 0.063910939735315 0.03
"313" "Plantago_media" 16 2.97297528643137 -0.939559358813509 7 0 0 0.057277383847485 0.03
"314" "Prunella_vulgaris" 16 3.43398720448515 -0.398241263018845 7 0 0 0.0158092082191217 0.01
"315" "Silene_dioica" 16 3.63015069027253 -0.245772669374571 7 0 0 0.0095005898041976 0
"316" "Silene_flos-cuculi" 16 3.2188758248682 -1.66073120682165 6.5 0 0 0.0275257374698657 0.01
"317" "Trisetum_flavescens" 16 3.03495298670727 -1.40649706843741 6.5 1 0 0.0836928803454665 0.04
"318" "Veronica_chamaedrys" 16 3.41789060460382 -1.53711725085447 6.5 0 0 0.0155463616565922 0.01
"319" "Vicia_cracca" 16 3.22724074119983 2.65955999194178 6.5 0 1 0.0262065244388571 0.01
"320" "Vicia_sepium" 16 3.62420759075335 3.09072422090956 6 0 1 0.00988253582582756 0
"321" "Achillea_millefolium" 17 2.96913159175681 -1.99143066435712 6.5 0 0 0.00805997655548246 0
"322" "Anthoxanthum_odoratum" 17 3.40219688199524 -0.466011607976198 5 1 0 0.00525199027864045 0
"323" "Bromus_hordeaceus" 17 3.27676730328398 0.89199803930511 6.5 1 0 0.180772047574154 0.09
"324" "Campanula_glomerata" 17 3.18635263316264 -2.06356819252355 8 0 0 0.211168079525945 0.1
"325" "Campanula_rotundifolia" 17 3.12236492448736 -2.70306265959117 6.5 0 0 0.00730249326248664 0
"326" "Cardamine_pratensis" 17 2.90142159408275 -0.517514611916787 6.5 0 0 0.0116388299004301 0.01
"327" "Crepis_biennis" 17 3.39785848039664 0.208314137068208 6 0 0 0.00440149380816868 0
"328" "Cynosurus_cristatus" 17 3.12236492448736 -0.579818495252942 6.5 1 0 0.110181510305003 0.05
"329" "Daucus_carota" 17 2.92985952940328 0.0889262091944015 6.5 0 0 0.0145052368774074 0.01
"330" "Festuca_rubra" 17 2.8384934971275 -0.23572233352107 6 1 0 0.046614575617733 0.02
"331" "Galium_album" 17 3.18179681662678 -0.642454066244427 6 0 0 0.00355850471079742 0
"332" "Onobrychis_viciifolia" 17 2.90142159408275 2.98539401746756 8 0 1 0.096461879391964 0.05
"333" "Plantago_lanceolata" 17 2.94443897916644 0.592774206413158 6.5 0 0 0.0173710821567992 0.01
"334" "Poa_angustifolia" 17 2.74406063862524 -1.57407076859681 6.5 1 0 0.107179876224472 0.05
"335" "Prunella_vulgaris" 17 3.43398720448515 -0.398241263018845 7 0 0 0.0322447142084439 0.02
"336" "Ranunculus_acris" 17 3.11351530921037 0.582215619852664 6.5 0 0 0.0162120943218412 0.01
"337" "Thymus_pulegioides" 17 3.27940632460823 -1.89711998488588 6.5 0 0 0.00739207360555583 0
"338" "Tragopogon_pratensis" 17 2.90142159408275 2.33988087773774 7 0 0 0.116145421066643 0.06
"339" "Vicia_cracca" 17 3.22724074119983 2.65955999194178 6.5 0 1 0.00258865355185099 0
"340" "Vicia_sepium" 17 3.62420759075335 3.09072422090956 6 0 1 0.000949467056185346 0
"341" "Achillea_millefolium" 18 2.96913159175681 -1.99143066435712 6.5 0 0 0.0378303713497828 0.02
"342" "Briza_media" 18 3.04927304048202 -0.96969150860127 6.5 1 0 0.0540340700087273 0.03
"343" "Bromus_erectus" 18 2.84112315532657 1.56965704242226 8 1 0 0.222176742434336 0.11
"344" "Campanula_patula" 18 3.55220025519868 -3.68887945411394 7 0 0 0.0602562652531184 0.03
"345" "Campanula_rotundifolia" 18 3.12236492448736 -2.70306265959117 6.5 0 0 0.0393378115718474 0.02
"346" "Galium_album" 18 3.18179681662678 -0.642454066244427 6 0 0 0.0242176699683104 0.01
"347" "Helictotrichon_pubescens" 18 3.14415227867226 0.671617062009582 6.5 1 0 0.0571872288195475 0.03
"348" "Hypochaeris_radicata" 18 3.76872983560167 -0.22314355131421 4 0 0 0.00782126537906849 0
"349" "Leucanthemum_vulgare" 18 2.88981604796244 -0.883823541736654 6.5 0 0 0.0387022760525571 0.02
"350" "Medicago_lupulina" 18 3.32862668882732 0.611177617692695 8 0 1 0.0345548766429367 0.02
"351" "Onobrychis_viciifolia" 18 2.90142159408275 2.98539401746756 8 0 1 0.0550261127978551 0.03
"352" "Phleum_pratense" 18 3.19458313229916 -0.764643182265015 6.5 1 0 0.0506768623251348 0.02
"353" "Plantago_lanceolata" 18 2.94443897916644 0.592774206413158 6.5 0 0 0.0418250866185389 0.02
"354" "Poa_angustifolia" 18 2.74406063862524 -1.57407076859681 6.5 1 0 0.0659250964122531 0.03
"355" "Saxifraga_granulata" 18 3.42751468997953 -3.55785119170753 5 0 0 0.0152051693494041 0.01
"356" "Silene_dioica" 18 3.63015069027253 -0.245772669374571 7 0 0 0.0424058024492379 0.02
"357" "Thymus_pulegioides" 18 3.27940632460823 -1.89711998488588 6.5 0 0 0.0317749385903624 0.02
"358" "Tragopogon_pratensis" 18 2.90142159408275 2.33988087773774 7 0 0 0.0814232521433638 0.04
"359" "Veronica_chamaedrys" 18 3.41789060460382 -1.53711725085447 6.5 0 0 0.0292000912744093 0.01
"360" "Vicia_sepium" 18 3.62420759075335 3.09072422090956 6 0 1 0.0104190105592079 0.01
"361" "Achillea_millefolium" 19 2.96913159175681 -1.99143066435712 6.5 0 0 0.0183903967037965 0.01
"362" "Agrostis_capillaris" 19 3.35095616522541 -2.7646205525906 4 1 0 0.00997136160527591 0
"363" "Alopecurus_pratensis" 19 3.16547504814109 -0.39452516806983 6 1 0 0.0644501899271315 0.03
"364" "Bromus_hordeaceus" 19 3.27676730328398 0.89199803930511 6.5 1 0 0.132680604579976 0.06
"365" "Campanula_glomerata" 19 3.18635263316264 -2.06356819252355 8 0 0 0.0787746928003707 0.04
"366" "Campanula_patula" 19 3.55220025519868 -3.68887945411394 7 0 0 0.0168286307219762 0.01
"367" "Daucus_carota" 19 2.92985952940328 0.0889262091944015 6.5 0 0 0.0256695095415491 0.01
"368" "Geranium_pratense" 19 3.06105173967463 2.10315806829715 8 0 0 0.179250274511774 0.09
"369" "Medicago_lupulina" 19 3.32862668882732 0.611177617692695 8 0 1 0.0233763719917818 0.01
"370" "Onobrychis_viciifolia" 19 2.90142159408275 2.98539401746756 8 0 1 0.0721208596848592 0.03
"371" "Plantago_lanceolata" 19 2.94443897916644 0.592774206413158 6.5 0 0 0.0298443508195265 0.01
"372" "Plantago_media" 19 2.97297528643137 -0.939559358813509 7 0 0 0.0317960476515771 0.02
"373" "Poa_angustifolia" 19 2.74406063862524 -1.57407076859681 6.5 1 0 0.147443574024367 0.07
"374" "Prunella_vulgaris" 19 3.43398720448515 -0.398241263018845 7 0 0 0.0187697523364149 0.01
"375" "Ranunculus_acris" 19 3.11351530921037 0.582215619852664 6.5 0 0 0.0231193524817834 0.01
"376" "Saxifraga_granulata" 19 3.42751468997953 -3.55785119170753 5 0 0 0.00305042046647831 0
"377" "Silene_flos-cuculi" 19 3.2188758248682 -1.66073120682165 6.5 0 0 0.0126920681568964 0.01
"378" "Thymus_pulegioides" 19 3.27940632460823 -1.89711998488588 6.5 0 0 0.011814503807857 0.01
"379" "Trisetum_flavescens" 19 3.03495298670727 -1.40649706843741 6.5 1 0 0.0954542698632494 0.05
"380" "Vicia_sepium" 19 3.62420759075335 3.09072422090956 6 0 1 0.00450276832335833 0
"381" "Achillea_millefolium" 20 2.96913159175681 -1.99143066435712 6.5 0 0 0.0437518455260474 0.02
"382" "Anthoxanthum_odoratum" 20 3.40219688199524 -0.466011607976198 5 1 0 0.0407268454168724 0.02
"383" "Briza_media" 20 3.04927304048202 -0.96969150860127 6.5 1 0 0.0893279210956504 0.04
"384" "Bromus_erectus" 20 2.84112315532657 1.56965704242226 8 1 0 0.176309228699675 0.08
"385" "Campanula_glomerata" 20 3.18635263316264 -2.06356819252355 8 0 0 0.101957456907361 0.05
"386" "Festuca_rubra" 20 2.8384934971275 -0.23572233352107 6 1 0 0.0777187924909594 0.04
"387" "Geranium_pratense" 20 3.06105173967463 2.10315806829715 8 0 0 0.0499540428773046 0.02
"388" "Helictotrichon_pubescens" 20 3.14415227867226 0.671617062009582 6.5 1 0 0.0659172122968422 0.03
"389" "Leontodon_hispidus" 20 3.204543724218 -0.0132878943269354 7 0 0 0.0276288367118754 0.01
"390" "Leucanthemum_vulgare" 20 2.88981604796244 -0.883823541736654 6.5 0 0 0.0320654771427925 0.02
"391" "Luzula_campestris" 20 3.18655922339166 -0.367822562683654 3 0 0 0.00834613700820281 0
"392" "Medicago_lupulina" 20 3.32862668882732 0.611177617692695 8 0 1 0.0399907694240647 0.02
"393" "Onobrychis_viciifolia" 20 2.90142159408275 2.98539401746756 8 0 1 0.0429405059925388 0.02
"394" "Plantago_media" 20 2.97297528643137 -0.939559358813509 7 0 0 0.0399003588519582 0.02
"395" "Saxifraga_granulata" 20 3.42751468997953 -3.55785119170753 5 0 0 0.0331082949508194 0.02
"396" "Silene_dioica" 20 3.63015069027253 -0.245772669374571 7 0 0 0.02217276073931 0.01
"397" "Silene_flos-cuculi" 20 3.2188758248682 -1.66073120682165 6.5 0 0 0.030857400626365 0.01
"398" "Tragopogon_pratensis" 20 2.90142159408275 2.33988087773774 7 0 0 0.0344892046458485 0.02
"399" "Veronica_chamaedrys" 20 3.41789060460382 -1.53711725085447 6.5 0 0 0.025768184012115 0.01
"400" "Vicia_cracca" 20 3.22724074119983 2.65955999194178 6.5 0 1 0.0170687245833965 0.01
"401" "Agrostis_capillaris" 21 3.35095616522541 -2.7646205525906 4 1 0 0.0275580255849154 0.01
"402" "Anthoxanthum_odoratum" 21 3.40219688199524 -0.466011607976198 5 1 0 0.0368802440911062 0.02
"403" "Bromus_erectus" 21 2.84112315532657 1.56965704242226 8 1 0 0.242008438178938 0.12
"404" "Campanula_glomerata" 21 3.18635263316264 -2.06356819252355 8 0 0 0.09837661688596 0.05
"405" "Campanula_rotundifolia" 21 3.12236492448736 -2.70306265959117 6.5 0 0 0.0437877968778224 0.02
"406" "Festuca_rubra" 21 2.8384934971275 -0.23572233352107 6 1 0 0.0730762205912639 0.04
"407" "Hypochaeris_radicata" 21 3.76872983560167 -0.22314355131421 4 0 0 0.00993693946904138 0
"408" "Leontodon_hispidus" 21 3.204543724218 -0.0132878943269354 7 0 0 0.0373945452265791 0.02
"409" "Leucanthemum_vulgare" 21 2.88981604796244 -0.883823541736654 6.5 0 0 0.0346876801674042 0.02
"410" "Luzula_campestris" 21 3.18655922339166 -0.367822562683654 3 0 0 0.00817163310222589 0
"411" "Medicago_lupulina" 21 3.32862668882732 0.611177617692695 8 0 1 0.0290099046101714 0.01
"412" "Onobrychis_viciifolia" 21 2.90142159408275 2.98539401746756 8 0 1 0.052262873329505 0.03
"413" "Phleum_pratense" 21 3.19458313229916 -0.764643182265015 6.5 1 0 0.0704770715537761 0.03
"414" "Plantago_media" 21 2.97297528643137 -0.939559358813509 7 0 0 0.0441864001108903 0.02
"415" "Ranunculus_acris" 21 3.11351530921037 0.582215619852664 6.5 0 0 0.0337800053995073 0.02
"416" "Ranunculus_bulbosus" 21 2.89591193827178 0.802001585472027 7 0 0 0.0510439859157075 0.02
"417" "Silene_dioica" 21 3.63015069027253 -0.245772669374571 7 0 0 0.0307947795829309 0.01
"418" "Silene_flos-cuculi" 21 3.2188758248682 -1.66073120682165 6.5 0 0 0.0308264066006348 0.01
"419" "Veronica_chamaedrys" 21 3.41789060460382 -1.53711725085447 6.5 0 0 0.0270132106612961 0.01
"420" "Vicia_cracca" 21 3.22724074119983 2.65955999194178 6.5 0 1 0.0187272220603237 0.01
"421" "Achillea_millefolium" 22 2.96913159175681 -1.99143066435712 6.5 0 0 0.0957052090500402 0.05
"422" "Agrostis_capillaris" 22 3.35095616522541 -2.7646205525906 4 1 0 1.74693339944604e-05 0
"423" "Briza_media" 22 3.04927304048202 -0.96969150860127 6.5 1 0 0.278964060370772 0.13
"424" "Bromus_hordeaceus" 22 3.27676730328398 0.89199803930511 6.5 1 0 0.0128650884712216 0.01
"425" "Cardamine_pratensis" 22 2.90142159408275 -0.517514611916787 6.5 0 0 0.021199194033444 0.01
"426" "Crepis_biennis" 22 3.39785848039664 0.208314137068208 6 0 0 4.70228176747592e-05 0
"427" "Daucus_carota" 22 2.92985952940328 0.0889262091944015 6.5 0 0 0.00999530423648051 0
"428" "Festuca_rubra" 22 2.8384934971275 -0.23572233352107 6 1 0 0.0731000489577063 0.04
"429" "Galium_album" 22 3.18179681662678 -0.642454066244427 6 0 0 0.000436370746113642 0
"430" "Geranium_pratense" 22 3.06105173967463 2.10315806829715 8 0 0 0.251174488122447 0.12
"431" "Hypochaeris_radicata" 22 3.76872983560167 -0.22314355131421 4 0 0 5.39103527197654e-08 0
"432" "Leontodon_hispidus" 22 3.204543724218 -0.0132878943269354 7 0 0 0.015409079984033 0.01
"433" "Leucanthemum_vulgare" 22 2.88981604796244 -0.883823541736654 6.5 0 0 0.034691759511863 0.02
"434" "Medicago_lupulina" 22 3.32862668882732 0.611177617692695 8 0 1 0.0999688791368075 0.05
"435" "Phleum_pratense" 22 3.19458313229916 -0.764643182265015 6.5 1 0 0.0850533328663037 0.04
"436" "Plantago_lanceolata" 22 2.94443897916644 0.592774206413158 6.5 0 0 0.00579453942136872 0
"437" "Prunella_vulgaris" 22 3.43398720448515 -0.398241263018845 7 0 0 0.00483228957053507 0
"438" "Silene_flos-cuculi" 22 3.2188758248682 -1.66073120682165 6.5 0 0 0.0107146885956443 0.01
"439" "Vicia_cracca" 22 3.22724074119983 2.65955999194178 6.5 0 1 3.07082741675048e-05 0
"440" "Vicia_sepium" 22 3.62420759075335 3.09072422090956 6 0 1 4.12589024398714e-07 0
"441" "Agrostis_capillaris" 23 3.35095616522541 -2.7646205525906 4 1 0 0.0213375975067461 0.01
"442" "Bromus_hordeaceus" 23 3.27676730328398 0.89199803930511 6.5 1 0 0.158393823284577 0.08
"443" "Campanula_glomerata" 23 3.18635263316264 -2.06356819252355 8 0 0 0.0846479740435513 0.04
"444" "Cardamine_pratensis" 23 2.90142159408275 -0.517514611916787 6.5 0 0 0.0144636378517101 0.01
"445" "Festuca_rubra" 23 2.8384934971275 -0.23572233352107 6 1 0 0.0729292070856279 0.04
"446" "Geranium_pratense" 23 3.06105173967463 2.10315806829715 8 0 0 0.133820479937039 0.06
"447" "Luzula_campestris" 23 3.18655922339166 -0.367822562683654 3 0 0 0.00154725283421916 0
"448" "Medicago_lupulina" 23 3.32862668882732 0.611177617692695 8 0 1 0.0337063690859882 0.02
"449" "Onobrychis_viciifolia" 23 2.90142159408275 2.98539401746756 8 0 1 0.0541259503838754 0.03
"450" "Plantago_media" 23 2.97297528643137 -0.939559358813509 7 0 0 0.0224274593779057 0.01
"451" "Poa_angustifolia" 23 2.74406063862524 -1.57407076859681 6.5 1 0 0.0969899092371423 0.05
"452" "Primula_veris" 23 2.85933964864844 -0.198450938723838 8 0 0 0.0746276725810633 0.04
"453" "Prunella_vulgaris" 23 3.43398720448515 -0.398241263018845 7 0 0 0.0272771919629833 0.01
"454" "Ranunculus_acris" 23 3.11351530921037 0.582215619852664 6.5 0 0 0.0195180666603826 0.01
"455" "Ranunculus_bulbosus" 23 2.89591193827178 0.802001585472027 7 0 0 0.0306080389814947 0.01
"456" "Saxifraga_granulata" 23 3.42751468997953 -3.55785119170753 5 0 0 0.00682746114262325 0
"457" "Silene_flos-cuculi" 23 3.2188758248682 -1.66073120682165 6.5 0 0 0.0166437128639094 0.01
"458" "Trisetum_flavescens" 23 3.03495298670727 -1.40649706843741 6.5 1 0 0.1003494628859 0.05
"459" "Veronica_chamaedrys" 23 3.41789060460382 -1.53711725085447 6.5 0 0 0.0175910517630785 0.01
"460" "Vicia_sepium" 23 3.62420759075335 3.09072422090956 6 0 1 0.0121676805301284 0.01
"461" "Anthoxanthum_odoratum" 24 3.40219688199524 -0.466011607976198 5 1 0 0.0417969896356812 0.02
"462" "Briza_media" 24 3.04927304048202 -0.96969150860127 6.5 1 0 0.0659256937581529 0.03
"463" "Bromus_erectus" 24 2.84112315532657 1.56965704242226 8 1 0 0.204332824707519 0.1
"464" "Campanula_glomerata" 24 3.18635263316264 -2.06356819252355 8 0 0 0.0626465412646729 0.03
"465" "Campanula_patula" 24 3.55220025519868 -3.68887945411394 7 0 0 0.0334667054103647 0.02
"466" "Campanula_rotundifolia" 24 3.12236492448736 -2.70306265959117 6.5 0 0 0.0346779640878695 0.02
"467" "Cardamine_pratensis" 24 2.90142159408275 -0.517514611916787 6.5 0 0 0.0378159899144265 0.02
"468" "Festuca_rubra" 24 2.8384934971275 -0.23572233352107 6 1 0 0.0803593359485756 0.04
"469" "Geranium_pratense" 24 3.06105173967463 2.10315806829715 8 0 0 0.0914191022804903 0.04
"470" "Leucanthemum_vulgare" 24 2.88981604796244 -0.883823541736654 6.5 0 0 0.0365247179739371 0.02
"471" "Luzula_campestris" 24 3.18655922339166 -0.367822562683654 3 0 0 0.0189995752291497 0.01
"472" "Medicago_lupulina" 24 3.32862668882732 0.611177617692695 8 0 1 0.0239187295074134 0.01
"473" "Onobrychis_viciifolia" 24 2.90142159408275 2.98539401746756 8 0 1 0.0514264169186472 0.02
"474" "Phleum_pratense" 24 3.19458313229916 -0.764643182265015 6.5 1 0 0.057585155950071 0.03
"475" "Plantago_media" 24 2.97297528643137 -0.939559358813509 7 0 0 0.0413005155280228 0.02
"476" "Saxifraga_granulata" 24 3.42751468997953 -3.55785119170753 5 0 0 0.0206544859426556 0.01
"477" "Silene_dioica" 24 3.63015069027253 -0.245772669374571 7 0 0 0.0247127243133096 0.01
"478" "Silene_flos-cuculi" 24 3.2188758248682 -1.66073120682165 6.5 0 0 0.0260682733512636 0.01
"479" "Veronica_chamaedrys" 24 3.41789060460382 -1.53711725085447 6.5 0 0 0.0217134047038366 0.01
"480" "Vicia_cracca" 24 3.22724074119983 2.65955999194178 6.5 0 1 0.0246548535739391 0.01
"481" "Achillea_millefolium" 25 2.96913159175681 -1.99143066435712 6.5 0 0 0.0376352356509359 0.02
"482" "Bromus_erectus" 25 2.84112315532657 1.56965704242226 8 1 0 0.169090696848568 0.08
"483" "Campanula_glomerata" 25 3.18635263316264 -2.06356819252355 8 0 0 0.0446872740837545 0.02
"484" "Campanula_patula" 25 3.55220025519868 -3.68887945411394 7 0 0 0.0271644541328301 0.01
"485" "Cardamine_pratensis" 25 2.90142159408275 -0.517514611916787 6.5 0 0 0.0396416639035355 0.02
"486" "Cynosurus_cristatus" 25 3.12236492448736 -0.579818495252942 6.5 1 0 0.0596818607922116 0.03
"487" "Daucus_carota" 25 2.92985952940328 0.0889262091944015 6.5 0 0 0.044479103120687 0.02
"488" "Helictotrichon_pubescens" 25 3.14415227867226 0.671617062009582 6.5 1 0 0.0812019058906307 0.04
"489" "Hypochaeris_radicata" 25 3.76872983560167 -0.22314355131421 4 0 0 0.0317212816843079 0.02
"490" "Medicago_lupulina" 25 3.32862668882732 0.611177617692695 8 0 1 0.0194559966020233 0.01
"491" "Onobrychis_viciifolia" 25 2.90142159408275 2.98539401746756 8 0 1 0.0539763822461502 0.03
"492" "Phleum_pratense" 25 3.19458313229916 -0.764643182265015 6.5 1 0 0.054617766686784 0.03
"493" "Poa_angustifolia" 25 2.74406063862524 -1.57407076859681 6.5 1 0 0.0854077697818059 0.04
"494" "Primula_veris" 25 2.85933964864844 -0.198450938723838 8 0 0 0.0623525771277991 0.03
"495" "Prunella_vulgaris" 25 3.43398720448515 -0.398241263018845 7 0 0 0.0265570834287801 0.01
"496" "Ranunculus_bulbosus" 25 2.89591193827178 0.802001585472027 7 0 0 0.058819710810548 0.03
"497" "Silene_dioica" 25 3.63015069027253 -0.245772669374571 7 0 0 0.0239440004770055 0.01
"498" "Thymus_pulegioides" 25 3.27940632460823 -1.89711998488588 6.5 0 0 0.028215709954474 0.01
"499" "Veronica_chamaedrys" 25 3.41789060460382 -1.53711725085447 6.5 0 0 0.0247819056253446 0.01
"500" "Vicia_sepium" 25 3.62420759075335 3.09072422090956 6 0 1 0.0265676211518245 0.01
"501" "Anthoxanthum_odoratum" 26 3.40219688199524 -0.466011607976198 5 1 0 0.0111295023833357 0.01
"502" "Campanula_glomerata" 26 3.18635263316264 -2.06356819252355 8 0 0 0.0482708554611473 0.02
"503" "Campanula_patula" 26 3.55220025519868 -3.68887945411394 7 0 0 0.00156780863862104 0
"504" "Campanula_rotundifolia" 26 3.12236492448736 -2.70306265959117 6.5 0 0 0.000586470701089918 0
"505" "Crepis_biennis" 26 3.39785848039664 0.208314137068208 6 0 0 0.00283571827684136 0
"506" "Cynosurus_cristatus" 26 3.12236492448736 -0.579818495252942 6.5 1 0 0.162470737785338 0.08
"507" "Daucus_carota" 26 2.92985952940328 0.0889262091944015 6.5 0 0 0.00421799938259823 0
"508" "Medicago_lupulina" 26 3.32862668882732 0.611177617692695 8 0 1 0.0768320601404703 0.04
"509" "Phleum_pratense" 26 3.19458313229916 -0.764643182265015 6.5 1 0 0.146779522157363 0.07
"510" "Plantago_media" 26 2.97297528643137 -0.939559358813509 7 0 0 0.00509603867660136 0
"511" "Poa_angustifolia" 26 2.74406063862524 -1.57407076859681 6.5 1 0 0.0523335905467027 0.03
"512" "Primula_veris" 26 2.85933964864844 -0.198450938723838 8 0 0 0.138968958762404 0.07
"513" "Prunella_vulgaris" 26 3.43398720448515 -0.398241263018845 7 0 0 0.0147231772284605 0.01
"514" "Ranunculus_bulbosus" 26 2.89591193827178 0.802001585472027 7 0 0 0.0316452846536075 0.02
"515" "Silene_dioica" 26 3.63015069027253 -0.245772669374571 7 0 0 0.0229759008349087 0.01
"516" "Silene_flos-cuculi" 26 3.2188758248682 -1.66073120682165 6.5 0 0 0.0011848806776451 0
"517" "Tragopogon_pratensis" 26 2.90142159408275 2.33988087773774 7 0 0 0.177926906706075 0.09
"518" "Trisetum_flavescens" 26 3.03495298670727 -1.40649706843741 6.5 1 0 0.0772866471272601 0.04
"519" "Vicia_cracca" 26 3.22724074119983 2.65955999194178 6.5 0 1 0.0132414254560409 0.01
"520" "Vicia_sepium" 26 3.62420759075335 3.09072422090956 6 0 1 0.00992651440348879 0
"521" "Alopecurus_pratensis" 27 3.16547504814109 -0.39452516806983 6 1 0 0.0546563807873994 0.03
