name	plot	weight	weightRatio	presence	no	date	block	position	watering	seedmix	seetDensity	substrate	brickType	brickRatio	acid	grassMass	forbMass	vegCov4	vegCov6	vegCov8	vegCov10	vegCov11	vegCov13	extraspecNo	specPres	specAbs	estRate
Medicago_lupulina	F14	0.02	0.034	0	114	NA	F	c	1	Vigorous	4	NA	Clean	30	Control	9.4	2.6	17.8	34.7	53.9	67.3	69.6	65.9	2	12	8	0.6
Plantago_lanceolata	F14	0	0.009	0	114	NA	F	c	1	Vigorous	4	NA	Clean	30	Control	9.4	2.6	17.8	34.7	53.9	67.3	69.6	65.9	2	12	8	0.6
Primula_veris	F14	0.02	0.042	0	114	NA	F	c	1	Vigorous	4	NA	Clean	30	Control	9.4	2.6	17.8	34.7	53.9	67.3	69.6	65.9	2	12	8	0.6
Ranunculus_acris	F14	0.01	0.013	1	114	NA	F	c	1	Vigorous	4	NA	Clean	30	Control	9.4	2.6	17.8	34.7	53.9	67.3	69.6	65.9	2	12	8	0.6
Silene_dioica	F14	0.04	0.076	1	114	NA	F	c	1	Vigorous	4	NA	Clean	30	Control	9.4	2.6	17.8	34.7	53.9	67.3	69.6	65.9	2	12	8	0.6
Trisetum_flavescens	F14	0.05	0.112	1	114	NA	F	c	1	Vigorous	4	NA	Clean	30	Control	9.4	2.6	17.8	34.7	53.9	67.3	69.6	65.9	2	12	8	0.6
Vicia_cracca	F14	0	0.007	0	114	NA	F	c	1	Vigorous	4	NA	Clean	30	Control	9.4	2.6	17.8	34.7	53.9	67.3	69.6	65.9	2	12	8	0.6
Vicia_sepium	F14	0	0.01	0	114	NA	F	c	1	Vigorous	4	NA	Clean	30	Control	9.4	2.6	17.8	34.7	53.9	67.3	69.6	65.9	2	12	8	0.6
Agrostis_capillaris	F15	0.02	0.043	1	115	NA	F	c	1	Vigorous	4	NA	Clean	5	Acid	14.1	1.6	34.3	43.1	52.9	63.1	67.3	59.3	1	12	8	0.6
Bromus_erectus	F15	0.11	0.227	1	115	NA	F	c	1	Vigorous	4	NA	Clean	5	Acid	14.1	1.6	34.3	43.1	52.9	63.1	67.3	59.3	1	12	8	0.6
Bromus_hordeaceus	F15	0.09	0.18	1	115	NA	F	c	1	Vigorous	4	NA	Clean	5	Acid	14.1	1.6	34.3	43.1	52.9	63.1	67.3	59.3	1	12	8	0.6
Campanula_glomerata	F15	0.04	0.084	1	115	NA	F	c	1	Vigorous	4	NA	Clean	5	Acid	14.1	1.6	34.3	43.1	52.9	63.1	67.3	59.3	1	12	8	0.6
Campanula_patula	F15	0.05	0.099	1	115	NA	F	c	1	Vigorous	4	NA	Clean	5	Acid	14.1	1.6	34.3	43.1	52.9	63.1	67.3	59.3	1	12	8	0.6
Campanula_rotundifolia	F15	0.01	0.015	1	115	NA	F	c	1	Vigorous	4	NA	Clean	5	Acid	14.1	1.6	34.3	43.1	52.9	63.1	67.3	59.3	1	12	8	0.6
Daucus_carota	F15	0	0.007	1	115	NA	F	c	1	Vigorous	4	NA	Clean	5	Acid	14.1	1.6	34.3	43.1	52.9	63.1	67.3	59.3	1	12	8	0.6
Geranium_pratense	F15	0.03	0.054	1	115	NA	F	c	1	Vigorous	4	NA	Clean	5	Acid	14.1	1.6	34.3	43.1	52.9	63.1	67.3	59.3	1	12	8	0.6
Hypochaeris_radicata	F15	0.01	0.016	1	115	NA	F	c	1	Vigorous	4	NA	Clean	5	Acid	14.1	1.6	34.3	43.1	52.9	63.1	67.3	59.3	1	12	8	0.6
Leucanthemum_vulgare	F15	0	0.006	1	115	NA	F	c	1	Vigorous	4	NA	Clean	5	Acid	14.1	1.6	34.3	43.1	52.9	63.1	67.3	59.3	1	12	8	0.6
Luzula_campestris	F15	0	0.001	0	115	NA	F	c	1	Vigorous	4	NA	Clean	5	Acid	14.1	1.6	34.3	43.1	52.9	63.1	67.3	59.3	1	12	8	0.6
Medicago_lupulina	F15	0.01	0.026	0	115	NA	F	c	1	Vigorous	4	NA	Clean	5	Acid	14.1	1.6	34.3	43.1	52.9	63.1	67.3	59.3	1	12	8	0.6
Poa_angustifolia	F15	0.02	0.045	0	115	NA	F	c	1	Vigorous	4	NA	Clean	5	Acid	14.1	1.6	34.3	43.1	52.9	63.1	67.3	59.3	1	12	8	0.6
Primula_veris	F15	0.01	0.025	0	115	NA	F	c	1	Vigorous	4	NA	Clean	5	Acid	14.1	1.6	34.3	43.1	52.9	63.1	67.3	59.3	1	12	8	0.6
Ranunculus_bulbosus	F15	0	0.009	0	115	NA	F	c	1	Vigorous	4	NA	Clean	5	Acid	14.1	1.6	34.3	43.1	52.9	63.1	67.3	59.3	1	12	8	0.6
Saxifraga_granulata	F15	0.01	0.012	0	115	NA	F	c	1	Vigorous	4	NA	Clean	5	Acid	14.1	1.6	34.3	43.1	52.9	63.1	67.3	59.3	1	12	8	0.6
Thymus_pulegioides	F15	0.01	0.022	1	115	NA	F	c	1	Vigorous	4	NA	Clean	5	Acid	14.1	1.6	34.3	43.1	52.9	63.1	67.3	59.3	1	12	8	0.6
Trisetum_flavescens	F15	0.05	0.104	1	115	NA	F	c	1	Vigorous	4	NA	Clean	5	Acid	14.1	1.6	34.3	43.1	52.9	63.1	67.3	59.3	1	12	8	0.6
Vicia_cracca	F15	0	0.006	0	115	NA	F	c	1	Vigorous	4	NA	Clean	5	Acid	14.1	1.6	34.3	43.1	52.9	63.1	67.3	59.3	1	12	8	0.6
Vicia_sepium	F15	0.01	0.017	0	115	NA	F	c	1	Vigorous	4	NA	Clean	5	Acid	14.1	1.6	34.3	43.1	52.9	63.1	67.3	59.3	1	12	8	0.6
Achillea_millefolium	F16	0	0	1	116	NA	F	c	1	Vigorous	4	NA	Clean	5	Control	4.6	4.3	14.2	25	46	61.4	64.5	62.8	0	11	9	0.55
Agrostis_capillaris	F16	0	0	1	116	NA	F	c	1	Vigorous	4	NA	Clean	5	Control	4.6	4.3	14.2	25	46	61.4	64.5	62.8	0	11	9	0.55
Alopecurus_pratensis	F16	0	0	0	116	NA	F	c	1	Vigorous	4	NA	Clean	5	Control	4.6	4.3	14.2	25	46	61.4	64.5	62.8	0	11	9	0.55
Briza_media	F16	0.1	0.212	1	116	NA	F	c	1	Vigorous	4	NA	Clean	5	Control	4.6	4.3	14.2	25	46	61.4	64.5	62.8	0	11	9	0.55
Campanula_rotundifolia	F16	0	0	0	116	NA	F	c	1	Vigorous	4	NA	Clean	5	Control	4.6	4.3	14.2	25	46	61.4	64.5	62.8	0	11	9	0.55
Cynosurus_cristatus	F16	0.15	0.305	1	116	NA	F	c	1	Vigorous	4	NA	Clean	5	Control	4.6	4.3	14.2	25	46	61.4	64.5	62.8	0	11	9	0.55
Festuca_rubra	F16	0	0	0	116	NA	F	c	1	Vigorous	4	NA	Clean	5	Control	4.6	4.3	14.2	25	46	61.4	64.5	62.8	0	11	9	0.55
Galium_album	F16	0	0	1	116	NA	F	c	1	Vigorous	4	NA	Clean	5	Control	4.6	4.3	14.2	25	46	61.4	64.5	62.8	0	11	9	0.55
Hypochaeris_radicata	F16	0	0	0	116	NA	F	c	1	Vigorous	4	NA	Clean	5	Control	4.6	4.3	14.2	25	46	61.4	64.5	62.8	0	11	9	0.55
Leontodon_hispidus	F16	0.18	0.373	1	116	NA	F	c	1	Vigorous	4	NA	Clean	5	Control	4.6	4.3	14.2	25	46	61.4	64.5	62.8	0	11	9	0.55
Leucanthemum_vulgare	F16	0	0	1	116	NA	F	c	1	Vigorous	4	NA	Clean	5	Control	4.6	4.3	14.2	25	46	61.4	64.5	62.8	0	11	9	0.55
Luzula_campestris	F16	0	0	0	116	NA	F	c	1	Vigorous	4	NA	Clean	5	Control	4.6	4.3	14.2	25	46	61.4	64.5	62.8	0	11	9	0.55
Medicago_lupulina	F16	0.04	0.073	0	116	NA	F	c	1	Vigorous	4	NA	Clean	5	Control	4.6	4.3	14.2	25	46	61.4	64.5	62.8	0	11	9	0.55
Onobrychis_viciifolia	F16	0	0	0	116	NA	F	c	1	Vigorous	4	NA	Clean	5	Control	4.6	4.3	14.2	25	46	61.4	64.5	62.8	0	11	9	0.55
Plantago_lanceolata	F16	0	0	0	116	NA	F	c	1	Vigorous	4	NA	Clean	5	Control	4.6	4.3	14.2	25	46	61.4	64.5	62.8	0	11	9	0.55
Prunella_vulgaris	F16	0	0	1	116	NA	F	c	1	Vigorous	4	NA	Clean	5	Control	4.6	4.3	14.2	25	46	61.4	64.5	62.8	0	11	9	0.55
Ranunculus_acris	F16	0	0	0	116	NA	F	c	1	Vigorous	4	NA	Clean	5	Control	4.6	4.3	14.2	25	46	61.4	64.5	62.8	0	11	9	0.55
Tragopogon_pratensis	F16	0.02	0.035	1	116	NA	F	c	1	Vigorous	4	NA	Clean	5	Control	4.6	4.3	14.2	25	46	61.4	64.5	62.8	0	11	9	0.55
Veronica_chamaedrys	F16	0	0	1	116	NA	F	c	1	Vigorous	4	NA	Clean	5	Control	4.6	4.3	14.2	25	46	61.4	64.5	62.8	0	11	9	0.55
Vicia_sepium	F16	0	0	1	116	NA	F	c	1	Vigorous	4	NA	Clean	5	Control	4.6	4.3	14.2	25	46	61.4	64.5	62.8	0	11	9	0.55
Achillea_millefolium	G01	0.0048	0.002	1	121	NA	G	o	2	Standard	20	NA	Clean	30	Acid	19	4.7	60	72	77.1	77.5	78.9	71.9	0	11	5	0.6875
Agrostis_capillaris	G01	0.12	0.05	1	121	NA	G	o	2	Standard	20	NA	Clean	30	Acid	19	4.7	60	72	77.1	77.5	78.9	71.9	0	11	5	0.6875
Centaurea_jacea	G01	0.0048	0.002	1	121	NA	G	o	2	Standard	20	NA	Clean	30	Acid	19	4.7	60	72	77.1	77.5	78.9	71.9	0	11	5	0.6875
Daucus_carota	G01	0.0024	0.001	1	121	NA	G	o	2	Standard	20	NA	Clean	30	Acid	19	4.7	60	72	77.1	77.5	78.9	71.9	0	11	5	0.6875
Festuca_rubra	G01	1.08	0.45	1	121	NA	G	o	2	Standard	20	NA	Clean	30	Acid	19	4.7	60	72	77.1	77.5	78.9	71.9	0	11	5	0.6875
Festuca_trachyphylla	G01	0.7992	0.333	1	121	NA	G	o	2	Standard	20	NA	Clean	30	Acid	19	4.7	60	72	77.1	77.5	78.9	71.9	0	11	5	0.6875
Galium_verum	G01	0.0024	0.001	0	121	NA	G	o	2	Standard	20	NA	Clean	30	Acid	19	4.7	60	72	77.1	77.5	78.9	71.9	0	11	5	0.6875
Leontodon_hispidus	G01	0.0024	0.001	0	121	NA	G	o	2	Standard	20	NA	Clean	30	Acid	19	4.7	60	72	77.1	77.5	78.9	71.9	0	11	5	0.6875
Leucanthemum_vulgare	G01	0.0072	0.003	1	121	NA	G	o	2	Standard	20	NA	Clean	30	Acid	19	4.7	60	72	77.1	77.5	78.9	71.9	0	11	5	0.6875
Lolium_perenne	G01	0.12	0.05	1	121	NA	G	o	2	Standard	20	NA	Clean	30	Acid	19	4.7	60	72	77.1	77.5	78.9	71.9	0	11	5	0.6875
Lotus_corniculatus	G01	0.0048	0.002	1	121	NA	G	o	2	Standard	20	NA	Clean	30	Acid	19	4.7	60	72	77.1	77.5	78.9	71.9	0	11	5	0.6875
Medicago_lupulina	G01	0.0024	0.001	0	121	NA	G	o	2	Standard	20	NA	Clean	30	Acid	19	4.7	60	72	77.1	77.5	78.9	71.9	0	11	5	0.6875
Pimpinella_saxifraga	G01	0.0024	0.001	0	121	NA	G	o	2	Standard	20	NA	Clean	30	Acid	19	4.7	60	72	77.1	77.5	78.9	71.9	0	11	5	0.6875
Plantago_lanceolata	G01	0.0024	0.001	1	121	NA	G	o	2	Standard	20	NA	Clean	30	Acid	19	4.7	60	72	77.1	77.5	78.9	71.9	0	11	5	0.6875
Poa_pratensis	G01	0.24	0.1	1	121	NA	G	o	2	Standard	20	NA	Clean	30	Acid	19	4.7	60	72	77.1	77.5	78.9	71.9	0	11	5	0.6875
Sanguisorba_minor	G01	0.0024	0.001	0	121	NA	G	o	2	Standard	20	NA	Clean	30	Acid	19	4.7	60	72	77.1	77.5	78.9	71.9	0	11	5	0.6875
Achillea_millefolium	G02	0.0048	0.002	1	122	NA	G	o	2	Standard	20	NA	Clean	30	Control	10.4	3.3	43.7	56.9	58.8	68.3	69.8	71.1	0	12	4	0.75
Agrostis_capillaris	G02	0.12	0.05	1	122	NA	G	o	2	Standard	20	NA	Clean	30	Control	10.4	3.3	43.7	56.9	58.8	68.3	69.8	71.1	0	12	4	0.75
Centaurea_jacea	G02	0.0048	0.002	1	122	NA	G	o	2	Standard	20	NA	Clean	30	Control	10.4	3.3	43.7	56.9	58.8	68.3	69.8	71.1	0	12	4	0.75
Daucus_carota	G02	0.0024	0.001	1	122	NA	G	o	2	Standard	20	NA	Clean	30	Control	10.4	3.3	43.7	56.9	58.8	68.3	69.8	71.1	0	12	4	0.75
Festuca_rubra	G02	1.08	0.45	1	122	NA	G	o	2	Standard	20	NA	Clean	30	Control	10.4	3.3	43.7	56.9	58.8	68.3	69.8	71.1	0	12	4	0.75
Festuca_trachyphylla	G02	0.7992	0.333	1	122	NA	G	o	2	Standard	20	NA	Clean	30	Control	10.4	3.3	43.7	56.9	58.8	68.3	69.8	71.1	0	12	4	0.75
Galium_verum	G02	0.0024	0.001	0	122	NA	G	o	2	Standard	20	NA	Clean	30	Control	10.4	3.3	43.7	56.9	58.8	68.3	69.8	71.1	0	12	4	0.75
Leontodon_hispidus	G02	0.0024	0.001	0	122	NA	G	o	2	Standard	20	NA	Clean	30	Control	10.4	3.3	43.7	56.9	58.8	68.3	69.8	71.1	0	12	4	0.75
Leucanthemum_vulgare	G02	0.0072	0.003	1	122	NA	G	o	2	Standard	20	NA	Clean	30	Control	10.4	3.3	43.7	56.9	58.8	68.3	69.8	71.1	0	12	4	0.75
Lolium_perenne	G02	0.12	0.05	1	122	NA	G	o	2	Standard	20	NA	Clean	30	Control	10.4	3.3	43.7	56.9	58.8	68.3	69.8	71.1	0	12	4	0.75
Lotus_corniculatus	G02	0.0048	0.002	1	122	NA	G	o	2	Standard	20	NA	Clean	30	Control	10.4	3.3	43.7	56.9	58.8	68.3	69.8	71.1	0	12	4	0.75
Medicago_lupulina	G02	0.0024	0.001	1	122	NA	G	o	2	Standard	20	NA	Clean	30	Control	10.4	3.3	43.7	56.9	58.8	68.3	69.8	71.1	0	12	4	0.75
Pimpinella_saxifraga	G02	0.0024	0.001	0	122	NA	G	o	2	Standard	20	NA	Clean	30	Control	10.4	3.3	43.7	56.9	58.8	68.3	69.8	71.1	0	12	4	0.75
Plantago_lanceolata	G02	0.0024	0.001	1	122	NA	G	o	2	Standard	20	NA	Clean	30	Control	10.4	3.3	43.7	56.9	58.8	68.3	69.8	71.1	0	12	4	0.75
Poa_pratensis	G02	0.24	0.1	1	122	NA	G	o	2	Standard	20	NA	Clean	30	Control	10.4	3.3	43.7	56.9	58.8	68.3	69.8	71.1	0	12	4	0.75
Sanguisorba_minor	G02	0.0024	0.001	0	122	NA	G	o	2	Standard	20	NA	Clean	30	Control	10.4	3.3	43.7	56.9	58.8	68.3	69.8	71.1	0	12	4	0.75
Achillea_millefolium	G03	0.0048	0.002	1	123	NA	G	o	2	Standard	20	NA	Clean	5	Acid	15.3	0.9	60.3	54.5	66.6	67.8	71.4	66.1	1	10	6	0.625
Agrostis_capillaris	G03	0.12	0.05	1	123	NA	G	o	2	Standard	20	NA	Clean	5	Acid	15.3	0.9	60.3	54.5	66.6	67.8	71.4	66.1	1	10	6	0.625
Centaurea_jacea	G03	0.0048	0.002	1	123	NA	G	o	2	Standard	20	NA	Clean	5	Acid	15.3	0.9	60.3	54.5	66.6	67.8	71.4	66.1	1	10	6	0.625
Daucus_carota	G03	0.0024	0.001	1	123	NA	G	o	2	Standard	20	NA	Clean	5	Acid	15.3	0.9	60.3	54.5	66.6	67.8	71.4	66.1	1	10	6	0.625
Festuca_rubra	G03	1.08	0.45	1	123	NA	G	o	2	Standard	20	NA	Clean	5	Acid	15.3	0.9	60.3	54.5	66.6	67.8	71.4	66.1	1	10	6	0.625
Festuca_trachyphylla	G03	0.7992	0.333	1	123	NA	G	o	2	Standard	20	NA	Clean	5	Acid	15.3	0.9	60.3	54.5	66.6	67.8	71.4	66.1	1	10	6	0.625
Galium_verum	G03	0.0024	0.001	1	123	NA	G	o	2	Standard	20	NA	Clean	5	Acid	15.3	0.9	60.3	54.5	66.6	67.8	71.4	66.1	1	10	6	0.625
Leontodon_hispidus	G03	0.0024	0.001	0	123	NA	G	o	2	Standard	20	NA	Clean	5	Acid	15.3	0.9	60.3	54.5	66.6	67.8	71.4	66.1	1	10	6	0.625
Leucanthemum_vulgare	G03	0.0072	0.003	1	123	NA	G	o	2	Standard	20	NA	Clean	5	Acid	15.3	0.9	60.3	54.5	66.6	67.8	71.4	66.1	1	10	6	0.625
Lolium_perenne	G03	0.12	0.05	1	123	NA	G	o	2	Standard	20	NA	Clean	5	Acid	15.3	0.9	60.3	54.5	66.6	67.8	71.4	66.1	1	10	6	0.625
Lotus_corniculatus	G03	0.0048	0.002	1	123	NA	G	o	2	Standard	20	NA	Clean	5	Acid	15.3	0.9	60.3	54.5	66.6	67.8	71.4	66.1	1	10	6	0.625
Medicago_lupulina	G03	0.0024	0.001	0	123	NA	G	o	2	Standard	20	NA	Clean	5	Acid	15.3	0.9	60.3	54.5	66.6	67.8	71.4	66.1	1	10	6	0.625
Pimpinella_saxifraga	G03	0.0024	0.001	0	123	NA	G	o	2	Standard	20	NA	Clean	5	Acid	15.3	0.9	60.3	54.5	66.6	67.8	71.4	66.1	1	10	6	0.625
Plantago_lanceolata	G03	0.0024	0.001	0	123	NA	G	o	2	Standard	20	NA	Clean	5	Acid	15.3	0.9	60.3	54.5	66.6	67.8	71.4	66.1	1	10	6	0.625
Poa_pratensis	G03	0.24	0.1	0	123	NA	G	o	2	Standard	20	NA	Clean	5	Acid	15.3	0.9	60.3	54.5	66.6	67.8	71.4	66.1	1	10	6	0.625
Sanguisorba_minor	G03	0.0024	0.001	0	123	NA	G	o	2	Standard	20	NA	Clean	5	Acid	15.3	0.9	60.3	54.5	66.6	67.8	71.4	66.1	1	10	6	0.625
Achillea_millefolium	G04	0.0048	0.002	1	124	NA	G	o	2	Standard	20	NA	Clean	5	Control	14.2	0.4	52.2	65.4	70.3	76.7	75.8	72.9	0	11	5	0.6875
Agrostis_capillaris	G04	0.12	0.05	0	124	NA	G	o	2	Standard	20	NA	Clean	5	Control	14.2	0.4	52.2	65.4	70.3	76.7	75.8	72.9	0	11	5	0.6875
Centaurea_jacea	G04	0.0048	0.002	0	124	NA	G	o	2	Standard	20	NA	Clean	5	Control	14.2	0.4	52.2	65.4	70.3	76.7	75.8	72.9	0	11	5	0.6875
Daucus_carota	G04	0.0024	0.001	1	124	NA	G	o	2	Standard	20	NA	Clean	5	Control	14.2	0.4	52.2	65.4	70.3	76.7	75.8	72.9	0	11	5	0.6875
Festuca_rubra	G04	1.08	0.45	1	124	NA	G	o	2	Standard	20	NA	Clean	5	Control	14.2	0.4	52.2	65.4	70.3	76.7	75.8	72.9	0	11	5	0.6875
Festuca_trachyphylla	G04	0.7992	0.333	1	124	NA	G	o	2	Standard	20	NA	Clean	5	Control	14.2	0.4	52.2	65.4	70.3	76.7	75.8	72.9	0	11	5	0.6875
Galium_verum	G04	0.0024	0.001	0	124	NA	G	o	2	Standard	20	NA	Clean	5	Control	14.2	0.4	52.2	65.4	70.3	76.7	75.8	72.9	0	11	5	0.6875
Leontodon_hispidus	G04	0.0024	0.001	0	124	NA	G	o	2	Standard	20	NA	Clean	5	Control	14.2	0.4	52.2	65.4	70.3	76.7	75.8	72.9	0	11	5	0.6875
Leucanthemum_vulgare	G04	0.0072	0.003	1	124	NA	G	o	2	Standard	20	NA	Clean	5	Control	14.2	0.4	52.2	65.4	70.3	76.7	75.8	72.9	0	11	5	0.6875
Lolium_perenne	G04	0.12	0.05	1	124	NA	G	o	2	Standard	20	NA	Clean	5	Control	14.2	0.4	52.2	65.4	70.3	76.7	75.8	72.9	0	11	5	0.6875
Lotus_corniculatus	G04	0.0048	0.002	1	124	NA	G	o	2	Standard	20	NA	Clean	5	Control	14.2	0.4	52.2	65.4	70.3	76.7	75.8	72.9	0	11	5	0.6875
Medicago_lupulina	G04	0.0024	0.001	1	124	NA	G	o	2	Standard	20	NA	Clean	5	Control	14.2	0.4	52.2	65.4	70.3	76.7	75.8	72.9	0	11	5	0.6875
Pimpinella_saxifraga	G04	0.0024	0.001	0	124	NA	G	o	2	Standard	20	NA	Clean	5	Control	14.2	0.4	52.2	65.4	70.3	76.7	75.8	72.9	0	11	5	0.6875
Plantago_lanceolata	G04	0.0024	0.001	1	124	NA	G	o	2	Standard	20	NA	Clean	5	Control	14.2	0.4	52.2	65.4	70.3	76.7	75.8	72.9	0	11	5	0.6875
Poa_pratensis	G04	0.24	0.1	1	124	NA	G	o	2	Standard	20	NA	Clean	5	Control	14.2	0.4	52.2	65.4	70.3	76.7	75.8	72.9	0	11	5	0.6875
Sanguisorba_minor	G04	0.0024	0.001	1	124	NA	G	o	2	Standard	20	NA	Clean	5	Control	14.2	0.4	52.2	65.4	70.3	76.7	75.8	72.9	0	11	5	0.6875
Achillea_millefolium	G05	0.01	0.022	1	125	NA	G	o	2	Robust	4	NA	Clean	30	Acid	3.7	8.4	30.3	43.7	58.6	65.2	67.1	70	0	9	11	0.45
Agrostis_capillaris	G05	0	0	1	125	NA	G	o	2	Robust	4	NA	Clean	30	Acid	3.7	8.4	30.3	43.7	58.6	65.2	67.1	70	0	9	11	0.45
Alopecurus_pratensis	G05	0.01	0.02	0	125	NA	G	o	2	Robust	4	NA	Clean	30	Acid	3.7	8.4	30.3	43.7	58.6	65.2	67.1	70	0	9	11	0.45
Bromus_hordeaceus	G05	0.03	0.054	1	125	NA	G	o	2	Robust	4	NA	Clean	30	Acid	3.7	8.4	30.3	43.7	58.6	65.2	67.1	70	0	9	11	0.45
Campanula_patula	G05	0	0	1	125	NA	G	o	2	Robust	4	NA	Clean	30	Acid	3.7	8.4	30.3	43.7	58.6	65.2	67.1	70	0	9	11	0.45
Campanula_rotundifolia	G05	0	0.006	1	125	NA	G	o	2	Robust	4	NA	Clean	30	Acid	3.7	8.4	30.3	43.7	58.6	65.2	67.1	70	0	9	11	0.45
Cardamine_pratensis	G05	0.03	0.057	1	125	NA	G	o	2	Robust	4	NA	Clean	30	Acid	3.7	8.4	30.3	43.7	58.6	65.2	67.1	70	0	9	11	0.45
Daucus_carota	G05	0.04	0.078	1	125	NA	G	o	2	Robust	4	NA	Clean	30	Acid	3.7	8.4	30.3	43.7	58.6	65.2	67.1	70	0	9	11	0.45
Festuca_rubra	G05	0.07	0.14	0	125	NA	G	o	2	Robust	4	NA	Clean	30	Acid	3.7	8.4	30.3	43.7	58.6	65.2	67.1	70	0	9	11	0.45
Galium_album	G05	0	0.008	0	125	NA	G	o	2	Robust	4	NA	Clean	30	Acid	3.7	8.4	30.3	43.7	58.6	65.2	67.1	70	0	9	11	0.45
Helictotrichon_pubescens	G05	0.04	0.086	0	125	NA	G	o	2	Robust	4	NA	Clean	30	Acid	3.7	8.4	30.3	43.7	58.6	65.2	67.1	70	0	9	11	0.45
Hypochaeris_radicata	G05	0	0	1	125	NA	G	o	2	Robust	4	NA	Clean	30	Acid	3.7	8.4	30.3	43.7	58.6	65.2	67.1	70	0	9	11	0.45
Medicago_lupulina	G05	0.01	0.031	0	125	NA	G	o	2	Robust	4	NA	Clean	30	Acid	3.7	8.4	30.3	43.7	58.6	65.2	67.1	70	0	9	11	0.45
Primula_veris	G05	0.17	0.361	0	125	NA	G	o	2	Robust	4	NA	Clean	30	Acid	3.7	8.4	30.3	43.7	58.6	65.2	67.1	70	0	9	11	0.45
Prunella_vulgaris	G05	0	0.005	0	125	NA	G	o	2	Robust	4	NA	Clean	30	Acid	3.7	8.4	30.3	43.7	58.6	65.2	67.1	70	0	9	11	0.45
Silene_dioica	G05	0	0.002	0	125	NA	G	o	2	Robust	4	NA	Clean	30	Acid	3.7	8.4	30.3	43.7	58.6	65.2	67.1	70	0	9	11	0.45
Silene_flos-cuculi	G05	0	0.006	1	125	NA	G	o	2	Robust	4	NA	Clean	30	Acid	3.7	8.4	30.3	43.7	58.6	65.2	67.1	70	0	9	11	0.45
Thymus_pulegioides	G05	0	0.004	0	125	NA	G	o	2	Robust	4	NA	Clean	30	Acid	3.7	8.4	30.3	43.7	58.6	65.2	67.1	70	0	9	11	0.45
Vicia_cracca	G05	0.05	0.108	0	125	NA	G	o	2	Robust	4	NA	Clean	30	Acid	3.7	8.4	30.3	43.7	58.6	65.2	67.1	70	0	9	11	0.45
Vicia_sepium	G05	0.01	0.011	0	125	NA	G	o	2	Robust	4	NA	Clean	30	Acid	3.7	8.4	30.3	43.7	58.6	65.2	67.1	70	0	9	11	0.45
Alopecurus_pratensis	G06	0.02	0.04	1	126	NA	G	o	2	Robust	4	NA	Clean	30	Control	8.7	3.4	16.4	28	47.3	57.7	61.3	69.2	3	12	8	0.6
Bromus_hordeaceus	G06	0.03	0.058	1	126	NA	G	o	2	Robust	4	NA	Clean	30	Control	8.7	3.4	16.4	28	47.3	57.7	61.3	69.2	3	12	8	0.6
Campanula_glomerata	G06	0.02	0.051	1	126	NA	G	o	2	Robust	4	NA	Clean	30	Control	8.7	3.4	16.4	28	47.3	57.7	61.3	69.2	3	12	8	0.6
Campanula_patula	G06	0.01	0.013	1	126	NA	G	o	2	Robust	4	NA	Clean	30	Control	8.7	3.4	16.4	28	47.3	57.7	61.3	69.2	3	12	8	0.6
Cardamine_pratensis	G06	0.02	0.041	1	126	NA	G	o	2	Robust	4	NA	Clean	30	Control	8.7	3.4	16.4	28	47.3	57.7	61.3	69.2	3	12	8	0.6
Cynosurus_cristatus	G06	0.02	0.047	0	126	NA	G	o	2	Robust	4	NA	Clean	30	Control	8.7	3.4	16.4	28	47.3	57.7	61.3	69.2	3	12	8	0.6
Leucanthemum_vulgare	G06	0.02	0.04	1	126	NA	G	o	2	Robust	4	NA	Clean	30	Control	8.7	3.4	16.4	28	47.3	57.7	61.3	69.2	3	12	8	0.6
Luzula_campestris	G06	0	0.01	0	126	NA	G	o	2	Robust	4	NA	Clean	30	Control	8.7	3.4	16.4	28	47.3	57.7	61.3	69.2	3	12	8	0.6
Medicago_lupulina	G06	0.01	0.021	0	126	NA	G	o	2	Robust	4	NA	Clean	30	Control	8.7	3.4	16.4	28	47.3	57.7	61.3	69.2	3	12	8	0.6
Onobrychis_viciifolia	G06	0.05	0.107	1	126	NA	G	o	2	Robust	4	NA	Clean	30	Control	8.7	3.4	16.4	28	47.3	57.7	61.3	69.2	3	12	8	0.6
Phleum_pratense	G06	0.02	0.038	0	126	NA	G	o	2	Robust	4	NA	Clean	30	Control	8.7	3.4	16.4	28	47.3	57.7	61.3	69.2	3	12	8	0.6
Plantago_lanceolata	G06	0.03	0.053	1	126	NA	G	o	2	Robust	4	NA	Clean	30	Control	8.7	3.4	16.4	28	47.3	57.7	61.3	69.2	3	12	8	0.6
Plantago_media	G06	0.02	0.04	1	126	NA	G	o	2	Robust	4	NA	Clean	30	Control	8.7	3.4	16.4	28	47.3	57.7	61.3	69.2	3	12	8	0.6
Poa_angustifolia	G06	0.06	0.117	1	126	NA	G	o	2	Robust	4	NA	Clean	30	Control	8.7	3.4	16.4	28	47.3	57.7	61.3	69.2	3	12	8	0.6
Primula_veris	G06	0.06	0.127	0	126	NA	G	o	2	Robust	4	NA	Clean	30	Control	8.7	3.4	16.4	28	47.3	57.7	61.3	69.2	3	12	8	0.6
Prunella_vulgaris	G06	0.01	0.015	1	126	NA	G	o	2	Robust	4	NA	Clean	30	Control	8.7	3.4	16.4	28	47.3	57.7	61.3	69.2	3	12	8	0.6
